network_condition,website,time_seconds,CacheV2LoadTester,ClassicLoadTester,enhancement
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/abril.com,31622400,233,145,-0.6068965517241379
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/accuweather,60,121920,121927,5.7411401904418216e-05
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/accuweather,3600,121943,802,-151.04862842892769
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/accuweather,21600,121934,121949,0.00012300223864074327
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/accuweather,86400,122269,121917,-0.002887210151168418
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/accuweather,604800,112586,121882,0.07627049113076582
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/accuweather,31622400,121976,121935,-0.00033624472054783285
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/acibadem.com,60,5526,5339,-0.03502528563401386
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/acibadem.com,3600,5759,6167,0.06615858602237717
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/acibadem.com,21600,10303,5430,-0.8974217311233886
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/acibadem.com,86400,10430,5339,-0.9535493538115752
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/acibadem.com,604800,6150,5904,-0.041666666666666664
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/acibadem.com,31622400,5382,10292,0.47706956859696853
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/action,60,3795,2928,-0.29610655737704916
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/action,3600,2277,2345,0.028997867803837955
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/action,21600,3068,2899,-0.05829596412556054
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/action,86400,5333,3029,-0.7606470782436447
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/action,604800,3432,3779,0.09182323365969833
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/action,31622400,2995,2989,-0.0020073603211776514
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/adac,60,6255,1247,-4.016038492381716
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/adac,3600,1125,6168,0.8176070038910506
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/adac,21600,71972,99554,0.2770556682805312
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/adac,86400,99585,6432,-14.482742537313433
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/adac,604800,5867,99941,0.9412953642649163
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/adac,31622400,99827,6124,-15.300947093403005
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aemet,60,12053,12017,-0.0029957560123158858
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aemet,3600,12443,10727,-0.15997016873310338
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aemet,21600,9671,10285,0.059698590179873605
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aemet,86400,10892,10086,-0.07991275034701567
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aemet,604800,13243,9909,-0.3364618024018569
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aemet,31622400,11188,10820,-0.034011090573012936
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aftonbladet,60,13189,12344,-0.06845430978613092
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aftonbladet,3600,12712,11587,-0.09709156813670493
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aftonbladet,21600,13101,11908,-0.10018474974806853
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aftonbladet,86400,13331,11420,-0.16733800350262698
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aftonbladet,604800,12151,12276,0.010182469859889215
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aftonbladet,31622400,2806,11837,0.762946692574132
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/agoda,60,85575,169689,0.4956950656789774
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/agoda,3600,211,183536,0.9988503617818848
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/agoda,21600,174311,155951,-0.11772928676314996
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/agoda,86400,146054,220390,0.33729298062525526
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/agoda,604800,1925,1387,-0.38788752703677
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/agoda,31622400,165569,2349,-69.48488718603662
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/airbnb,60,250,19818,0.9873852053688565
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/airbnb,3600,219,18448,0.9881287944492628
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/airbnb,21600,13063,13253,0.014336376669433337
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/airbnb,86400,20215,18775,-0.07669773635153129
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/airbnb,604800,15149,19986,0.24201941358951265
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/airbnb,31622400,18298,19708,0.07154455043637102
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/airtel,60,667,591,-0.12859560067681894
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/airtel,3600,450,603,0.2537313432835821
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/airtel,21600,500,611,0.18166939443535188
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/airtel,86400,544,393,-0.3842239185750636
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/airtel,604800,384,571,0.3274956217162872
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/airtel,31622400,491,443,-0.10835214446952596
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aiscore,60,394,2042,0.8070519098922625
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aiscore,3600,11691,49801,0.7652456777976346
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aiscore,21600,12322,11832,-0.041413116970926304
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aiscore,86400,235,49510,0.9952534841446172
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aiscore,604800,238,11580,0.9794473229706391
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aiscore,31622400,11807,11050,-0.06850678733031675
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/akakce,60,11580,1436,-7.064066852367688
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/akakce,3600,11897,1903,-5.251707829742512
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/akakce,21600,267,1767,0.8488964346349746
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/akakce,86400,4575,12809,0.6428292606760871
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/akakce,604800,195,2425,0.9195876288659793
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/akakce,31622400,11435,2517,-3.5431068732618196
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/akc,60,288,27207,0.9894144889182931
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/akc,3600,13768,82513,0.8331414443784616
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/akc,21600,14182,3213,-3.4139433551198257
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/akc,86400,296,70142,0.995779989164837
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/akc,604800,2503,86229,0.9709726426144336
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/akc,31622400,2835,26913,0.8946605729573068
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/alibaba,60,172,150,-0.14666666666666667
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/alibaba,3600,174,183,0.04918032786885246
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/alibaba,21600,237,183,-0.29508196721311475
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/alibaba,86400,123,161,0.2360248447204969
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/alibaba,604800,331,137,-1.416058394160584
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/alibaba,31622400,121,114,-0.06140350877192982
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aliexpress,60,19275,16187,-0.19077037128559957
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aliexpress,3600,12185,13791,0.11645275904575447
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aliexpress,21600,308,15578,0.9802285274104506
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aliexpress,86400,309,16459,0.9812260769184034
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aliexpress,604800,238,8439,0.9717976063514634
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aliexpress,31622400,21970,18577,-0.18264520643806859
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/amazon,60,1199,24223,0.9505015893985056
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/amazon,3600,341,98549,0.9965397923875432
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/amazon,21600,285,26509,0.9892489343241918
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/amazon,86400,358,93761,0.9961817813376563
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/amazon,604800,29046,31517,0.07840213218263159
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/amazon,31622400,22920,93414,0.7546406320251783
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/amazon.co,60,80388,324,-247.11111111111111
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/amazon.co,3600,85211,20464,-3.163946442533229
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/amazon.co,21600,545,336,-0.6220238095238095
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/amazon.co,86400,294,27245,0.989209029179666
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/amazon.co,604800,332,82347,0.9959682805688125
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/amazon.co,31622400,438,78963,0.9944530982865393
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/amazon.com,60,1119,314,-2.5636942675159236
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/amazon.com,3600,520,19285,0.9730360383717915
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/amazon.com,21600,74531,81675,0.08746862565044383
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/amazon.com,86400,861,86997,0.9901031070036898
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/amazon.com,604800,380,348,-0.09195402298850575
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/amazon.com,31622400,81136,12278,-5.6082423847532175
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/americanas.com,60,451,11993,0.962394730259318
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/americanas.com,3600,471,4970,0.9052313883299798
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/americanas.com,21600,348,31739,0.9890355713790605
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/americanas.com,86400,18678,11905,-0.5689206215875683
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/americanas.com,604800,1101,6344,0.8264501891551072
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/americanas.com,31622400,14536,12343,-0.17767155472737584
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/americanexpress,60,37666,300,-124.55333333333333
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/americanexpress,3600,53552,35480,-0.5093573844419391
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/americanexpress,21600,19314,6852,-1.818739054290718
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/americanexpress,86400,651,18431,0.9646790733004178
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/americanexpress,604800,354,38696,0.9908517676245607
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/americanexpress,31622400,288,5793,0.9502848265147592
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aniagotuje,60,1841,837,-1.1995221027479093
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aniagotuje,3600,513,11280,0.9545212765957447
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aniagotuje,21600,525,62590,0.9916120786068062
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aniagotuje,86400,2574,369,-5.975609756097561
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aniagotuje,604800,651,13965,0.9533834586466166
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/aniagotuje,31622400,344,1460,0.7643835616438356
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/antaranews,60,8114,13450,0.396728624535316
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/antaranews,3600,727,39265,0.9814847828855214
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/antaranews,21600,562,44792,0.9874531166279693
"(latency: 40, download: 20971520, upload: 20971520)",http://localhost:8080/antaranews,86400,344,416,0.17307692307692307
